2022.02.24,01:00,114.96800,114.98600,114.86300,114.89300,4468
2022.02.24,02:00,114.89200,114.93500,114.82100,114.90100,8806
2022.02.24,03:00,114.90100,115.11100,114.87500,115.07400,11160
2022.02.24,04:00,115.07500,115.09800,114.96700,115.01200,11165
2022.02.24,05:00,115.01200,115.06800,114.64500,114.69100,23993
2022.02.24,06:00,114.69300,114.72600,114.50600,114.65800,18794
2022.02.24,07:00,114.65600,114.67400,114.48600,114.55500,13297
2022.02.24,08:00,114.55500,114.61900,114.40500,114.42700,10954
2022.02.24,09:00,114.42600,114.64900,114.40000,114.61900,16822
2022.02.24,10:00,114.61900,114.77900,114.58600,114.66000,17196
2022.02.24,11:00,114.65900,114.77300,114.63300,114.72900,12699
2022.02.24,12:00,114.72700,114.77600,114.61900,114.65600,13665
2022.02.24,13:00,114.65700,114.81900,114.56800,114.77900,14209
2022.02.24,14:00,114.77900,114.78700,114.60000,114.78300,13362
2022.02.24,15:00,114.78400,114.99300,114.75100,114.89800,15435
2022.02.24,16:00,114.89700,115.17900,114.89200,115.16400,20892
2022.02.24,17:00,115.16500,115.61600,115.15900,115.59800,20636
2022.02.24,18:00,115.59600,115.64600,115.35600,115.45900,14157
2022.02.24,19:00,115.45800,115.47100,115.26000,115.33600,9829
2022.02.24,20:00,115.33400,115.41900,115.31000,115.35400,8035
2022.02.24,21:00,115.35500,115.68800,115.35100,115.67500,12120
2022.02.24,22:00,115.67200,115.68800,115.56800,115.58300,6655
2022.02.24,23:00,115.58300,115.61900,115.51100,115.52000,2478
2022.02.25,00:00,115.50500,115.51800,115.45500,115.47000,3617
2022.02.25,01:00,115.46500,115.59200,115.43400,115.54400,6136
2022.02.25,02:00,115.54200,115.60600,115.42300,115.48300,8606
2022.02.25,03:00,115.48500,115.61800,115.37700,115.43200,13121
2022.02.25,04:00,115.43100,115.43500,115.25000,115.26800,6673
2022.02.25,05:00,115.26900,115.32600,115.17300,115.23700,5593
2022.02.25,06:00,115.23700,115.28300,115.14200,115.18700,5593
2022.02.25,07:00,115.18800,115.23000,115.15700,115.17500,4476
2022.02.25,08:00,115.17600,115.27100,115.17500,115.22800,4643
2022.02.25,09:00,115.22600,115.34500,115.20100,115.27900,7700
2022.02.25,10:00,115.28000,115.32800,115.17900,115.29800,12055
2022.02.25,11:00,115.30000,115.37100,115.25600,115.31500,9885
2022.02.25,12:00,115.31400,115.39100,115.29000,115.37900,5333
2022.02.25,13:00,115.37800,115.49600,115.35900,115.46400,7948
2022.02.25,14:00,115.46600,115.58600,115.43700,115.56200,11525
2022.02.25,15:00,115.56300,115.60300,115.49200,115.55100,13477
